,sentiment
5079,2
11196,2
79,1
3727,2
3441,2
23408,1
21258,2
1653,1
12284,1
6630,1
22847,2
11183,1
10440,2
22569,1
11086,2
9210,1
15200,1
12952,2
887,1
4569,2
1658,2
15909,1
18126,1
7500,2
19914,1
11678,2
12335,1
21697,1
10044,1
15037,2
12476,1
10181,1
21405,1
13049,1
22130,2
23599,1
316,1
14281,2
505,2
24552,2
23685,2
11593,1
18191,2
20934,2
13116,1
14001,2
9332,2
2719,1
70,1
15949,2
11091,2
2391,2
13606,2
21949,1
7890,1
8541,1
5170,2
4430,2
19018,1
12911,2
6418,2
24042,2
17662,1
10055,2
9135,2
121,2
6201,2
3247,2
4934,1
6150,1
21929,2
5300,1
7988,2
21236,1
15466,2
23559,1
22482,2
591,1
16126,1
16451,2
30,1
20670,2
24269,1
6894,1
8317,1
3018,2
9611,2
8513,2
3504,2
13226,2
11994,1
4275,2
7584,2
14876,2
23213,2
1099,2
3687,2
20939,1
4417,1
10945,1
18861,1
12009,1
19573,2
13627,1
9140,1
3278,2
1445,2
1380,2
5948,2
24028,2
14120,2
18437,2
7210,1
14509,1
18542,1
3544,1
13520,2
14712,1
2256,2
8682,2
6159,1
4406,1
3863,1
23925,1
22823,1
16732,1
13840,2
16373,2
12388,1
12929,2
17069,2
22661,1
6509,1
20488,1
22252,2
8936,1
14236,2
4442,2
18758,2
20122,2
15274,2
17741,1
4828,2
11380,2
18545,1
17725,1
22243,1
17514,2
12392,1
17392,1
2922,1
22594,2
13291,1
14107,1
12740,1
7748,1
22347,1
3595,2
21931,1
11024,1
8423,2
18398,1
19710,2
635,2
3089,2
4646,2
18249,2
6358,2
876,2
10715,1
9805,2
24058,2
2832,1
16508,1
9773,1
1733,1
22283,2
8518,1
19891,1
1031,1
6436,2
4945,1
13431,2
19945,2
3314,1
18105,2
16383,2
5372,2
17443,2
13261,1
7581,2
20081,1
19839,1
12940,1
941,2
12895,1
17904,1
20524,2
17990,2
21042,1
12904,2
19229,2
3430,1
9651,1
21350,2
22760,2
7938,2
19509,2
5701,2
13996,1
14923,1
4721,1
9806,2
3446,1
7423,1
14637,1
23382,1
17260,1
7474,1
7947,2
16385,1
17971,1
10589,2
8531,1
15273,1
14269,2
18774,2
21188,2
13737,2
24093,2
8365,2
21946,2
11884,1
11389,2
12920,2
12130,1
21608,1
1956,2
12547,1
18720,1
22377,1
5979,2
21036,2
19116,2
8801,1
21196,2
529,1
1119,1
11639,1
12178,1
22238,1
7241,1
474,2
8123,1
14889,2
17868,1
2822,1
10376,1
20859,2
1732,2
11743,2
7155,2
11188,1
6848,2
8588,1
10902,2
16075,2
24123,1
888,1
2273,2
5537,1
20941,1
21139,1
4116,2
4014,2
4350,2
16016,1
14298,1
9393,2
17343,1
20448,1
15751,1
2652,1
18085,1
3175,1
22735,1
14879,1
5731,2
13219,1
13964,1
8627,1
13833,1
8440,1
13151,1
22215,2
7997,1
24639,2
9575,2
14679,2
23029,1
17271,1
11679,2
10500,2
16594,1
7841,1
21979,2
7093,2
19094,2
16876,1
20540,2
24147,2
4960,2
5437,1
23058,1
24291,1
8571,2
21828,2
7020,2
21567,1
4566,2
17302,2
2866,1
22918,2
12185,2
24543,2
7107,1
3706,1
6510,2
6855,2
5279,1
22510,1
22605,2
7727,1
13709,2
13162,2
17669,2
20548,1
2252,1
24551,1
8335,2
21171,1
16423,1
21515,2
19822,1
3733,1
3391,1
19105,1
7736,1
12481,2
20605,1
22956,2
2240,2
16516,1
18813,2
13732,2
21596,1
16359,1
2690,2
8133,2
23871,2
19089,2
4237,2
8620,1
3844,2
5160,1
17687,2
11676,2
6751,1
6770,2
2157,1
3186,1
17256,1
21669,1
4959,2
15688,2
17184,1
21762,1
21305,1
12555,1
14927,2
10686,2
21514,2
19141,1
7319,1
16780,2
18664,1
9836,1
17605,2
12746,1
21393,2
22742,1
1322,2
23027,1
298,2
14189,2
6552,1
4660,2
17991,2
10446,1
4656,2
8034,2
13167,1
10633,1
3100,2
10172,2
23356,1
9571,1
12776,1
4002,2
20151,2
13415,1
21554,2
139,2
18270,1
4788,1
10336,1
11312,2
12611,1
15498,2
18867,1
10566,1
9684,2
13506,1
9647,1
21317,1
17841,1
16240,1
5966,1
21830,2
16748,2
8593,1
9574,2
22188,2
22321,2
17554,2
24294,2
13552,1
13324,1
2153,1
89,2
24122,1
21497,1
3891,1
2950,2
23432,1
11410,1
6277,1
12777,2
22123,2
10913,2
18351,1
10309,2
5489,1
14345,2
9524,2
17234,2
18224,1
21752,1
23897,1
10730,1
6054,1
2409,1
7139,2
11432,2
733,2
3352,2
22261,2
22219,1
2931,1
23727,2
19690,2
15369,1
11996,2
5762,1
3543,2
21724,1
14413,2
23176,2
3302,2
8286,2
10537,1
24602,1
3794,2
1691,2
6943,2
4966,2
20683,2
21112,1
4395,2
3871,1
20504,2
17703,1
19051,2
9330,1
18090,2
23534,2
12500,1
22400,1
24473,1
9092,1
16622,1
109,1
2132,1
22072,2
12749,2
16276,1
18742,1
20943,2
15439,1
6889,2
17606,1
14839,2
20501,2
17034,2
6428,1
20030,2
12350,2
23392,2
227,1
9099,2
20082,2
15280,2
17550,1
9676,1
8117,1
19600,2
2042,2
5983,1
8962,2
4901,2
13533,1
1546,2
14141,2
9486,1
11191,2
14647,2
14485,2
12872,1
6840,2
15091,2
4847,2
18709,2
19888,1
2571,2
14574,2
13504,2
23114,2
20200,2
22771,2
17401,2
12506,1
23341,1
8562,1
16714,1
18170,1
1646,1
7663,1
9363,1
5295,2
14258,1
7214,2
23922,1
2203,2
14615,1
24636,1
10523,2
10254,2
3151,2
3328,2
18132,2
14863,1
20237,1
15485,1
21166,1
19488,1
15782,2
10435,2
6505,1
22162,2
8252,1
2234,2
19678,2
12492,1
10521,2
7203,1
8173,2
21646,2
10227,1
14555,2
23644,2
1851,1
14736,2
23267,1
756,2
19922,2
22944,1
19318,2
10901,1
23314,2
4831,1
14546,2
16298,1
21851,1
19601,2
18541,1
3277,1
22137,2
14363,2
23221,2
19516,2
7669,1
17357,1
7765,2
6091,1
11968,1
15277,2
4369,2
5206,2
9490,1
8469,1
6904,2
6822,1
9968,2
2193,1
12196,2
11030,2
6737,1
5045,2
8891,1
21399,2
11277,1
2440,2
13350,2
10951,2
17681,1
23882,2
7157,2
20900,1
919,2
17959,2
1556,1
1934,2
5623,1
19828,1
3493,1
6617,1
13386,2
23856,2
11165,1
10599,1
3939,1
1097,2
7286,2
16763,1
24094,1
13381,2
19917,2
5141,1
14718,1
664,1
4257,1
11044,1
23912,2
18008,2
11542,2
2087,1
24536,2
8445,1
14668,1
9930,1
13714,2
12209,2
780,2
18449,1
11649,2
5137,2
20470,1
17227,1
8707,1
421,2
16563,1
11026,2
13200,1
15175,2
5930,1
4281,2
310,1
6325,2
10735,1
21404,1
14237,1
17469,1
16650,2
8035,1
6371,1
4591,2
10028,1
16307,2
12638,1
16642,2
14983,2
5237,2
16556,1
15518,2
23046,2
21835,1
17016,2
23753,2
10014,2
5588,1
20836,1
3142,1
12796,2
15968,2
20267,2
2102,2
11313,2
15216,2
12835,2
22204,1
23673,2
16186,2
15085,1
20921,2
13363,1
10140,2
3955,1
7523,2
4255,1
9329,1
7395,2
4731,2
13148,2
24678,2
3541,2
775,1
3334,2
20307,2
5380,2
9679,1
716,1
10365,2
13279,1
10943,1
9985,1
14954,1
15964,1
21547,1
14453,1
10150,2
17819,2
8853,1
15209,1
8311,1
1790,2
11877,1
3471,2
14467,2
10574,1
8543,1
22286,2
21005,2
5977,1
2632,1
16681,1
17215,1
19652,1
469,2
9126,1
6437,1
663,1
14063,2
16139,2
5201,1
3869,1
19745,2
5365,1
5929,2
20278,2
13565,2
23962,2
1881,1
8793,2
9020,2
20985,1
23868,1
7660,1
10852,2
7237,1
5253,2
24467,1
10628,1
7082,2
1250,1
15388,1
10578,1
8342,2
1904,2
17987,1
8108,2
20377,2
2070,2
20519,2
9193,1
13188,1
270,1
15941,1
8975,1
15647,2
11539,1
15689,1
11497,1
12107,1
19617,2
22792,2
13997,2
23051,1
15780,1
10598,2
8459,1
2383,1
18291,2
16190,1
8231,2
8770,1
18358,2
18875,1
12291,1
23018,2
14331,2
20186,1
22503,2
18782,1
1215,2
8595,1
12992,2
5487,2
5095,1
6492,2
20510,2
13424,1
3672,1
23147,1
9456,1
16274,1
23331,1
21137,2
18038,2
10904,1
17932,1
21611,2
9109,1
17103,1
7032,2
1310,2
10653,1
12926,2
20080,2
13889,2
1883,1
13637,1
141,1
19449,1
2517,1
13314,2
8677,1
550,2
10213,2
634,2
18486,1
16258,1
6046,2
22779,2
21815,1
2839,2
24654,1
14190,1
9050,2
19952,1
11597,1
19302,2
16993,2
1800,2
7880,2
1866,2
17446,1
18954,1
7550,2
8923,2
3561,1
6207,2
19873,2
18487,2
8085,1
12065,1
10422,1
8684,2
17645,1
1912,1
19146,1
11237,2
2634,1
18825,1
22156,2
15519,1
17496,1
22365,2
2086,1
22512,1
8097,1
8331,2
9866,1
11126,2
6484,1
7176,2
1460,2
20531,2
23552,1
22313,1
2641,1
18154,1
21396,2
9606,1
10187,1
14603,2
4434,2
1154,1
11726,2
1476,1
7595,1
10116,1
17824,1
22912,1
12153,2
22273,2
8963,2
3930,2
20232,2
3492,1
6709,1
20750,2
14916,2
4597,2
2,1
9689,1
2619,1
20692,1
10474,1
18524,1
2907,1
32,1
11938,1
19599,2
2090,1
1394,2
21384,2
7047,1
17508,2
14635,1
22404,2
5191,1
133,2
5786,1
1516,1
16831,1
2117,1
14011,1
5933,2
12295,2
19132,1
18963,2
17368,1
5132,1
6829,2
7397,1
8096,1
4169,2
5354,1
4813,2
6391,1
1351,1
7762,2
8285,1
14751,1
8172,2
18288,1
376,2
17172,1
9057,1
15403,1
11373,2
11511,1
19093,1
24179,2
23289,1
14406,1
14355,1
6058,2
9652,2
13490,2
9977,2
24699,2
19683,1
23543,2
5200,2
11859,2
24533,1
10618,1
13704,1
2667,1
9069,1
13812,2
3043,1
12538,1
22689,2
21659,1
12834,1
1968,1
14447,2
13181,2
2430,2
16930,1
1979,2
10452,2
15759,2
17686,1
19086,2
5692,1
16042,2
5562,1
6476,2
13372,1
13062,1
4906,2
5139,1
5212,2
12504,1
17498,2
23133,2
17964,1
21224,1
19804,1
21856,1
3777,2
8981,1
15681,1
17261,2
15138,1
10689,1
16003,1
22389,1
9012,2
12098,2
492,1
17230,1
9038,1
19906,2
419,2
13023,1
18916,2
2643,2
10001,1
19147,1
1180,1
4557,2
9340,1
2171,1
3826,2
6362,2
2963,2
5270,1
8980,2
3894,2
18064,1
17187,2
5739,1
12358,2
17985,2
6960,2
5066,1
22624,1
18476,1
3480,2
16896,2
21299,1
14723,2
11765,2
13060,2
7049,1
12188,1
3221,1
24020,1
20085,1
477,1
22459,2
22476,1
6600,2
9758,2
3688,2
3160,2
11719,2
21438,2
19232,2
15163,1
14818,2
3503,1
3447,2
2425,2
23316,1
4192,1
22244,2
8382,1
146,2
5240,1
4821,2
20127,2
24220,1
7661,2
18943,2
886,1
1287,2
6213,2
5817,2
16367,2
19852,2
24619,2
2534,1
18986,2
16114,1
22004,2
23405,1
15241,1
9572,1
4323,1
4121,1
11206,2
12456,1
4887,1
10343,2
23674,2
12421,1
20907,1
7782,1
1082,2
2831,2
13146,2
2818,1
22732,1
5444,2
4994,1
24025,1
21710,2
19942,1
12582,2
9354,1
979,2
7639,2
14595,2
9093,2
22648,1
4604,2
10785,2
12503,1
12079,1
6339,1
14304,2
17138,1
9147,1
931,2
6673,2
6378,1
2651,2
23116,2
9821,1
56,1
18373,1
20974,1
21159,1
15357,1
16498,1
21869,1
20908,2
13256,1
17345,1
17043,1
17477,2
14598,2
13301,1
10883,2
19733,2
13112,1
9908,1
11669,1
7145,2
14278,1
14291,2
1952,1
4617,2
10506,2
17229,1
18027,1
13068,2
21897,1
7347,2
4814,2
3583,2
1414,2
18480,1
14230,1
17697,1
22143,2
16087,2
8731,1
4393,2
18533,1
23070,2
11413,1
20870,2
14119,1
7005,1
8772,2
7363,1
15912,2
22176,1
15125,2
17980,1
17414,2
17548,1
12637,2
7640,1
11899,1
8209,1
18460,2
6637,2
9296,2
2075,1
19713,2
12043,2
10830,1
4913,1
9867,2
9602,2
8514,2
21094,1
5414,2
14426,1
21807,2
15064,1
2848,1
16747,2
13587,2
24164,2
17254,2
7792,1
16357,2
12251,2
22601,1
14964,1
16917,2
715,2
11229,1
16154,1
7310,1
12224,1
24149,1
24130,1
12089,1
7549,1
13725,1
11746,2
4986,1
20350,1
5853,2
1179,1
4782,2
13503,1
23014,1
17464,2
10200,2
8999,1
23426,1
16985,2
23197,1
14430,1
2812,1
17058,2
20684,1
17168,2
15090,2
14610,1
13041,2
2199,1
14379,2
23507,2
895,1
13641,1
21452,2
21177,1
3568,1
19704,1
8418,1
2324,2
843,1
21215,1
14217,2
22947,1
8920,1
14675,2
11796,1
7695,1
18469,2
24035,1
17828,2
504,2
11581,1
9448,1
20485,2
9568,1
8304,1
18985,1
19551,2
22281,1
17515,1
20536,2
8855,2
11698,1
22474,2
22008,1
19605,2
5197,2
6895,1
23752,1
22800,1
304,2
6997,1
20577,2
15006,1
15740,2
22230,1
17973,2
11848,1
19636,1
6501,1
8404,2
23071,2
9701,2
22144,1
21755,1
24795,2
21948,2
6580,2
22515,1
3953,2
7522,2
24330,1
24148,1
18298,2
11753,2
6454,1
22086,2
2223,2
16259,1
18589,2
315,1
17779,2
17983,2
3818,2
10012,2
7138,1
9503,1
23664,1
2998,2
7886,2
8255,2
3600,2
3096,1
17889,1
14155,2
4707,1
4649,2
24204,2
12339,2
5423,2
18751,1
12078,2
21616,2
18151,1
3717,2
15359,1
21816,2
15966,2
11445,1
12207,2
2870,2
9640,1
24129,1
14575,2
24007,2
3312,1
5550,2
13012,2
20558,1
20306,1
17970,2
22965,2
2445,1
1192,2
15468,2
22254,1
19149,1
5735,2
11733,1
23854,2
19786,1
16155,1
575,2
20145,1
21183,1
6717,1
13932,2
24253,2
18894,1
17837,1
3382,1
17715,2
2995,2
3766,2
15386,1
16463,2
22642,2
1763,2
20135,1
7698,2
19547,1
100,2
2320,1
16092,2
5625,1
20820,1
4038,1
1142,2
1367,1
331,1
5506,2
15714,1
16531,2
9790,1
12032,2
5895,2
11546,1
23646,2
24486,1
21142,1
20378,2
19646,2
5515,2
9476,1
20227,1
3105,1
22895,1
4923,2
18048,1
6978,2
21329,1
22591,1
7416,1
2746,1
3078,1
21342,2
16279,1
14855,2
16403,2
16906,1
16167,2
16741,1
4888,2
13443,2
17653,1
8539,1
21100,2
12939,2
16284,1
12361,2
1976,2
7442,1
11273,2
2723,1
16390,1
21174,2
7650,2
12699,1
10428,1
4320,2
9849,1
17389,2
3854,2
24454,1
5654,2
3629,2
11681,1
14984,2
2174,2
22758,2
20523,1
8702,2
22614,1
13481,1
8269,2
6338,1
5666,1
6817,1
13563,1
14121,2
3564,1
11108,1
17588,1
283,1
4853,1
6230,2
20839,1
21044,1
1703,2
16256,2
21069,1
15652,2
10108,2
9505,1
16605,2
530,2
3713,1
1109,1
19501,2
14424,2
5856,2
12507,1
21505,2
14455,1
15306,1
11239,2
9288,2
15190,1
1290,1
7922,1
9206,2
14808,1
15116,2
2630,2
5601,1
2396,1
990,2
6711,1
2147,1
8227,1
22280,2
22393,2
20344,1
6924,1
21214,2
671,2
18776,1
1552,2
15763,2
10650,2
947,1
2130,1
17055,1
11957,1
6574,1
16782,2
16219,2
17255,1
5744,1
17125,1
18940,2
13361,1
19658,2
5540,2
4501,1
1971,2
16188,1
4221,2
9828,2
24258,2
8713,2
2568,1
4789,2
18468,2
22069,1
16156,2
19783,1
24011,1
1625,1
3849,1
21189,1
11451,1
4983,1
15956,1
5683,2
19620,2
5001,1
3199,2
24416,1
10543,1
5799,1
23179,2
18745,2
8300,2
12851,1
16966,1
24355,2
22278,1
18995,1
4546,2
17135,2
11035,2
2477,2
14328,2
23386,1
7590,2
15203,1
23033,2
18601,1
1903,1
4082,2
7248,1
11218,1
1845,1
18707,1
22756,1
14377,2
12689,1
16510,2
17648,1
3900,2
13031,2
24102,2
19886,1
24723,2
21530,2
17887,1
7109,2
767,2
23342,1
18450,1
24139,2
18009,1
3750,1
23275,1
15,2
21296,1
22102,2
23442,1
19097,2
23575,2
466,2
14248,1
23216,1
11157,1
22770,2
8041,1
4429,1
9853,2
11309,2
4353,2
8635,2
7328,2
5120,2
4722,1
23256,1
2313,2
18586,1
13165,1
1826,2
13759,1
12975,2
19178,2
15260,1
18619,1
6131,1
5427,2
15856,1
15656,1
5504,2
17105,1
12518,1
2208,1
17609,1
1456,2
3758,2
13636,2
6507,2
13755,1
6479,2
4579,1
15965,2
253,2
4025,2
2471,2
2952,2
10409,1
22938,1
6992,2
8776,2
3217,1
20926,2
4206,1
18580,1
16514,2
10775,1
16056,1
11947,2
487,2
12865,1
6130,1
11387,2
17543,2
16121,2
18164,1
5235,1
4094,2
6807,1
23220,1
2986,2
12837,1
2580,1
9815,2
20052,2
12890,1
12288,1
11326,1
15004,1
3126,1
752,1
6819,1
23427,2
19282,1
12934,2
4311,1
9654,1
12516,2
11560,2
15879,2
7159,1
15902,1
24163,1
5699,2
15016,1
22702,1
23994,1
9731,2
580,2
2140,1
7888,2
16933,1
4056,2
9745,1
16250,1
6976,2
23687,2
10019,2
21099,2
13958,1
24214,1
23303,2
6381,2
6475,1
12679,2
11060,1
8711,1
15337,2
24510,1
13120,2
21237,1
24591,2
13467,1
12094,2
5866,1
13177,1
5151,1
7682,2
22341,1
14763,2
33,1
8152,2
7519,2
5399,2
16089,2
13835,2
10143,1
16657,2
1767,1
1292,2
23063,1
4704,2
15980,1
2043,2
9550,2
21308,2
6958,2
18370,1
12031,1
14759,2
15572,1
14499,2
20633,2
7944,1
22632,2
22022,1
22159,1
20619,2
20219,2
17859,1
23178,1
14872,2
3789,2
17440,1
12902,2
17924,1
5578,2
9096,1
14796,2
14965,1
15324,1
20794,1
17173,1
1055,1
20254,2
12371,2
14416,1
20490,1
23955,1
11708,1
5618,2
24628,2
248,1
5989,2
7296,2
16928,2
6193,2
10080,1
5709,2
6333,2
14022,2
3689,1
10203,1
21576,1
22980,2
17551,2
14770,2
12318,2
22716,1
1466,1
413,1
18731,2
12923,2
9386,2
11747,2
1787,1
863,1
16721,1
23280,1
21250,2
18944,1
11043,1
7779,1
12795,2
7361,1
13231,1
24390,2
19347,2
829,1
108,1
10859,2
15471,1
12170,2
18623,2
1596,2
6340,1
23844,1
20584,2
1874,2
7309,1
15517,1
21363,1
13305,2
14559,1
17929,2
16631,2
13776,2
1114,2
20862,1
13227,1
9192,2
2977,2
19052,1
15737,2
15214,1
21537,2
19830,2
9209,2
1330,1
21908,2
637,1
6449,2
23424,2
15683,1
15747,2
14228,1
7449,2
24661,2
1467,1
23208,1
8484,2
9445,1
5307,2
17369,1
14210,2
1915,1
17774,1
19374,1
15012,2
14648,1
23187,1
20641,2
22590,2
5432,2
9636,2
19287,1
15375,1
23152,1
12190,1
18439,1
6863,2
7151,2
1412,2
13555,1
2444,2
15919,2
8153,2
23929,1
13064,1
1892,2
1479,2
9831,2
5497,1
10840,1
10511,1
16588,2
10823,2
17998,2
24216,1
7042,1
15661,2
2052,2
5006,1
21734,2
5344,2
13354,1
24426,2
9817,2
5978,1
11790,1
15453,1
3614,1
1087,2
6370,1
3470,1
18062,2
21201,1
13613,2
7975,1
15448,1
14951,2
12655,2
18727,1
6117,1
6382,1
13558,2
16048,2
22886,2
1560,1
23865,1
16733,1
19639,2
22405,1
18716,2
21524,1
18135,2
20837,2
23455,2
565,1
19012,2
16762,2
2261,1
8453,2
11435,2
23433,2
19587,1
16232,1
4313,2
8899,1
13916,1
17346,1
17425,1
4450,2
12003,2
9871,1
15528,1
1894,2
23927,1
14579,2
23491,1
21290,1
15419,2
880,1
14144,2
22543,1
3560,2
7440,1
12536,1
17472,2
13797,2
12479,2
17113,2
10582,2
4713,2
6044,1
3421,1
12245,1
4599,1
2046,2
24651,2
16368,2
20103,1
8029,1
15316,1
9883,1
13303,2
848,1
16720,2
7642,1
15100,2
6134,1
2554,2
11494,2
9141,1
17420,1
3728,1
21636,1
23173,2
7235,2
20353,2
9994,2
9283,1
13000,1
11974,1
13468,2
17863,1
2791,2
20815,2
1030,1
10048,2
24469,1
10668,1
7761,2
20097,2
17059,2
22157,1
22881,2
13355,2
3819,1
22521,1
439,1
19276,2
15405,2
7690,2
18338,2
17208,2
22999,2
4634,2
11037,1
6566,1
3301,1
4489,2
2469,1
22220,1
3104,1
6290,1
15594,2
64,1
14395,1
8379,1
7846,2
1626,1
4777,1
21246,2
3086,2
16058,1
5467,2
24703,2
20405,2
23435,1
2115,1
24617,2
14477,1
8845,1
14259,1
17376,1
21665,2
2542,1
6363,1
9996,1
21376,2
1580,2
19058,1
11014,2
16832,2
10693,2
22993,2
17650,1
9672,1
15566,1
13647,2
12706,2
17493,1
14493,1
4760,1
22426,1
15477,1
18613,2
13198,1
5198,2
20998,1
8177,2
11697,1
5149,1
16044,2
19498,1
7668,2
1873,1
3589,2
5418,2
8602,1
19549,1
2598,2
24095,2
16962,2
4673,2
9673,1
19401,1
15220,2
9244,2
6403,2
4630,1
7276,2
21331,2
11691,2
15814,1
2649,2
11577,1
2077,1
22943,2
17036,1
24233,2
10623,1
12355,1
1267,1
5985,2
1849,2
16371,1
17963,2
20927,1
19774,1
1023,2
6564,2
12391,2
14129,2
3289,1
21382,1
18084,1
22424,2
21460,2
7892,1
19715,2
23264,1
15797,2
19990,2
20522,2
18073,1
22857,2
3736,1
20669,2
1317,1
8174,2
4892,2
3551,1
16769,2
11605,1
10931,2
14568,2
20730,2
13336,2
8689,2
19192,1
1905,2
8697,2
9145,1
12088,2
4739,2
5882,2
6246,1
21204,1
7283,2
24189,1
6776,1
16995,1
414,1
12145,2
6067,2
21496,2
10281,2
15861,2
9983,1
16456,2
21450,2
19827,2
17264,1
1249,1
148,2
19187,2
21014,1
13462,2
21671,2
20223,2
11230,2
11455,2
2229,2
7809,2
10276,2
20236,1
8994,1
19577,2
9595,1
22929,1
16595,2
5441,1
18127,1
15430,1
13436,1
5443,2
14017,1
20581,2
18002,2
18163,2
8032,1
12152,1
161,1
742,1
16222,1
2948,2
17445,2
16196,2
22833,1
27,2
10398,1
23670,1
19534,2
9105,2
16098,2
4085,2
10652,2
1085,1
24684,2
23894,1
10848,1
12676,2
23383,1
24573,2
7182,1
23336,2
10711,2
5264,2
7019,1
19495,1
18850,1
3875,1
5087,1
563,1
5425,1
9909,1
10319,1
696,1
4147,2
11436,1
12250,2
24213,2
586,1
17360,2
3886,1
6127,2
1621,2
24184,1
7027,2
5451,1
22401,2
5383,2
9009,1
12578,2
7670,2
20882,1
19742,1
691,1
3570,1
13163,2
24113,1
4854,1
22517,1
16703,1
19765,1
7657,1
14200,2
17928,2
5020,2
87,2
14696,1
19843,1
22237,2
16812,2
16908,2
13589,1
17175,2
4654,2
11801,2
8760,1
13751,2
9535,2
9928,2
15995,1
18032,1
10260,1
10467,1
18856,2
22297,2
3922,2
19337,2
19560,1
18865,1
10209,1
15261,2
3107,2
3630,2
22532,1
20221,1
3080,2
11592,1
5713,2
6051,2
16384,2
8424,2
9859,1
8193,1
10507,1
10685,2
4098,2
4860,2
18386,2
16996,2
8272,1
13384,2
19936,1
12720,1
21379,2
17301,2
5682,2
15962,2
1435,2
13762,2
17516,2
4768,1
15433,1
16374,2
13051,1
1218,1
12429,1
18494,1
11020,2
15866,1
6741,2
15959,2
19684,1
19564,2
13981,1
5466,1
6242,2
4845,1
24323,2
10010,2
12828,2
9357,2
15853,1
13880,2
21008,1
7989,1
8037,2
7537,2
20286,1
5138,2
1405,2
7125,2
10420,1
24545,1
11388,1
7583,1
22081,2
16528,1
11047,2
18639,2
16691,2
23968,1
7179,1
12593,2
22119,1
24451,1
1716,1
24669,1
18497,1
1577,2
4653,2
9777,1
8048,2
2873,2
2475,2
17646,2
21802,2
16352,2
8548,2
7407,2
9878,2
23486,2
20115,2
10838,1
22898,1
18344,1
8468,2
14766,2
17129,2
6648,2
390,2
18063,1
8050,2
7571,1
3712,2
20718,2
14314,1
23177,1
21962,1
9403,2
21255,1
24348,2
22910,2
22311,2
19831,1
658,1
8016,2
23907,2
16429,1
14548,1
12294,1
13175,1
4228,1
20431,1
5236,2
685,1
20793,1
20668,1
16853,1
699,2
1599,2
3625,1
6165,1
2506,1
13695,2
16199,2
4462,1
1557,2
21655,2
23388,1
12517,1
877,2
6745,1
1519,1
18773,2
11891,1
11048,2
55,1
1673,2
12229,2
2352,1
2805,2
13290,2
1012,2
22227,2
15240,2
22030,1
7355,2
9509,1
7707,1
16786,2
6158,1
3057,2
4446,1
20989,2
14174,1
14414,2
21158,2
10938,1
19196,2
17760,1
192,2
7769,1
14518,1
16523,2
7718,2
23034,1
21783,2
20401,1
18588,1
1086,1
14192,2
2374,2
20741,2
10087,1
9895,2
24029,1
443,1
14787,1
134,1
3567,1
15201,2
3443,2
24201,2
18536,2
11028,1
542,1
5736,2
8093,2
23953,1
9829,1
20851,2
19907,2
1397,2
1562,1
8406,1
24001,2
22497,1
4447,2
10322,1
2078,1
20404,2
18682,2
24648,2
5851,1
23008,2
15725,2
1966,1
576,1
10485,2
977,1
825,2
21242,2
16937,2
19937,1
17304,2
350,2
5156,1
13371,1
2129,2
20955,1
21495,2
9876,2
12155,2
11894,1
21134,2
22095,2
21254,1
8145,1
10567,1
23768,1
21695,1
12576,2
3771,1
5232,2
10580,2
22055,2
2055,2
11010,2
8249,2
3940,2
20873,1
4555,1
21133,1
16520,1
19751,1
409,1
6447,1
16942,2
12054,1
24470,1
10872,2
20654,1
13013,2
17421,2
9954,1
19256,2
14265,2
11905,1
17771,2
6040,1
17909,2
294,2
13433,2
23077,1
20242,1
22902,1
2784,1
23172,2
9321,2
19912,2
18748,1
22997,1
12112,1
22046,1
21937,1
6307,1
2733,1
3906,1
17321,1
6860,1
21713,2
5586,1
24742,2
12056,2
1554,1
23406,1
4666,2
447,2
4188,1
8622,1
14320,1
276,2
6182,2
4318,2
15521,2
24561,1
24250,1
891,1
16994,2
7805,1
8717,2
946,1
14974,1
19879,1
9136,1
18094,1
433,1
5728,1
9172,2
3678,1
10527,1
22209,2
8114,1
7496,2
6477,2
5531,1
14076,1
4534,1
13577,1
6296,2
16699,2
12393,2
21138,2
20700,2
21016,1
3451,1
12460,1
4549,1
17704,1
7421,1
12068,1
7912,2
14791,2
5777,1
13408,2
23694,2
1332,1
9479,1
3915,2
23166,1
21477,2
15034,1
8246,1
21688,1
16684,1
19844,1
18153,2
812,2
12175,2
5476,2
9932,1
6604,2
17559,2
5393,2
6033,1
17441,1
11152,2
587,1
4330,1
23542,2
22338,2
23304,1
17672,2
20140,1
20775,1
18620,1
2411,1
3024,2
3259,2
2358,1
23935,1
6702,2
10912,1
24293,1
8585,2
6373,1
647,1
9187,1
2921,2
23665,2
24734,2
23616,2
13400,2
19741,1
1573,1
9873,1
10359,1
21823,1
15255,2
20502,1
24544,2
15553,1
8616,1
19656,2
14479,2
13632,2
4273,2
22789,2
2532,2
21231,1
11399,2
16855,2
16750,2
17830,1
19814,1
23889,1
3311,2
1469,2
21868,2
23965,2
8104,1
9361,1
20967,2
18807,2
21696,2
6544,2
21833,1
15440,2
8567,1
10367,1
23639,1
7335,2
20473,2
8831,1
2109,2
18989,2
23557,1
16131,1
23465,2
2190,1
19092,2
1110,1
22441,2
10752,1
11359,1
19619,2
23047,2
4606,2
23350,1
14470,1
2093,1
5747,1
10965,2
15041,1
24091,2
11153,2
20780,1
21855,1
17958,2
535,1
17005,2
17786,1
12987,2
9707,1
11640,1
2721,1
5766,2
13663,1
16253,2
24112,1
13947,2
15020,1
6251,2
